url,election_id,id,office,name
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=26,26,1301731,ASSEMBLY 42,"NESTANDE, BRIAN"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=26,26,1339400,ASSEMBLY 42,"OROZCO, MARK"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=26,26,1005008,ASSEMBLY 43,"GATTO, MIKE"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=26,26,1345524,ASSEMBLY 43,"KRIKORIAN, GREGORY S."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=26,26,1236048,ASSEMBLY 44,"GORELL, JEFF"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=26,26,,ASSEMBLY 44,"MAC ENERY, EILEEN"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=26,26,1295328,ASSEMBLY 45,"BLUMENFIELD, BOB"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=26,26,1346317,ASSEMBLY 45,"KOLSKI, CHRIS"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=26,26,1323126,ASSEMBLY 46,"NAZARIAN, ADRIN"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=26,26,,ASSEMBLY 46,"STERN, JAY L."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=26,26,1251583,ASSEMBLY 47,"BACA JR., JOE"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=26,26,1340553,ASSEMBLY 47,"BROWN, CHERYL"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=26,26,1276119,ASSEMBLY 48,"HERNANDEZ, ROGER"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=26,26,1343990,ASSEMBLY 48,"LARA-GARDNER, JOSEPH"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=26,26,1281706,ASSEMBLY 49,"CHAU, ED"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=26,26,1343682,ASSEMBLY 49,"LIN, MATTHEW"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=26,26,1330273,ASSEMBLY 50,"BLOOM, RICHARD"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=26,26,1298929,ASSEMBLY 50,"BUTLER, BETSY"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=26,26,1334135,ASSEMBLY 51,"GOMEZ, JIMMY"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=26,26,1328641,ASSEMBLY 51,"LOPEZ, LUIS"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=26,26,1344724,ASSEMBLY 52,"COBLE, KENNETH E."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=26,26,1226719,ASSEMBLY 52,"TORRES, NORMA"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=26,26,1304250,ASSEMBLY 53,"PEREZ, JOHN A."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=26,26,,ASSEMBLY 53,"AGUILAR, JOSE T."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=26,26,1307762,ASSEMBLY 54,"MITCHELL, HOLLY J."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=26,26,,ASSEMBLY 54,"MC COWEN, KEITH B."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=26,26,1297723,ASSEMBLY 55,"HAGMAN, CURT"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=26,26,1304928,ASSEMBLY 56,"PEREZ, V. MANUEL"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=26,26,1343551,ASSEMBLY 56,"REYNAGA-EMETT, CORKY"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=26,26,1336511,ASSEMBLY 57,"CALDERON, IAN"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=26,26,1326299,ASSEMBLY 57,"JAIMES, NOEL A."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=26,26,1343926,ASSEMBLY 58,"GARCIA, CRISTINA"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=26,26,,ASSEMBLY 58,"KOTZE-RAMOS, PATRICIA A."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=26,26,1317870,ASSEMBLY 59,"JONES-SAWYER SR., REGINALD BYRON"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=26,26,,ASSEMBLY 59,"ROBINSON, RODNEY D."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=26,26,1345603,ASSEMBLY 60,"LINDER, ERIC"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=26,26,,ASSEMBLY 60,"PEREZ, JOSE L."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=26,26,1005696,ASSEMBLY 61,"BATEY, WILLIAM"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=26,26,1005789,ASSEMBLY 61,"MEDINA, JOSE J."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=26,26,1235136,ASSEMBLY 62,"BRADFORD, STEVEN"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=26,26,,ASSEMBLY 62,"EVANS, MERVIN"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=26,26,1346411,ASSEMBLY 63,"GUERRERO, JACK M."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=26,26,1335212,ASSEMBLY 63,"RENDON, ANTHONY"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=26,26,1276161,ASSEMBLY 64,"HALL, ISADORE"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=26,26,1005701,ASSEMBLY 65,"NORBY, CHRIS"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=26,26,1345707,ASSEMBLY 65,"QUIRK-SILVA, SHARON"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=26,26,1342938,ASSEMBLY 66,"HUEY, CRAIG"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=26,26,1315952,ASSEMBLY 66,"MURATSUCHI, AL"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=26,26,1340675,ASSEMBLY 67,"MELENDEZ, MELISSA"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=26,26,1339613,ASSEMBLY 67,"PAULE, PHIL"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=26,26,1260382,ASSEMBLY 68,"WAGNER, DON"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=26,26,,ASSEMBLY 68,"AVALOS, CHRISTINA"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=26,26,1341148,ASSEMBLY 69,"DALY, TOM"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=26,26,,ASSEMBLY 69,"MORENO, JOSE L."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=26,26,1325824,ASSEMBLY 70,"FLORES-GIBSON, MARTHA"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=26,26,1297235,ASSEMBLY 70,"LOWENTHAL, BONNIE"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=26,26,1319720,ASSEMBLY 71,"JONES, BRIAN W."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=26,26,,ASSEMBLY 71,"HURLEY, PATRICK J."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=26,26,1345834,ASSEMBLY 72,"ALLEN, TRAVIS"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=26,26,1344503,ASSEMBLY 72,"EDGAR, TROY"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=26,26,1281241,ASSEMBLY 73,"HARKEY, DIANE"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=26,26,,ASSEMBLY 73,"CORBETT, JAMES"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=26,26,1317797,ASSEMBLY 74,"MANSOOR, ALLAN R."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=26,26,1345430,ASSEMBLY 74,"RUSH, ROBERT L."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=26,26,1273672,ASSEMBLY 75,"WALDRON, MARIE"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=26,26,,ASSEMBLY 75,"HEROLD, MATTHEW A."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=26,26,1339551,ASSEMBLY 76,"CHAVEZ, ROCKY"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=26,26,1336275,ASSEMBLY 76,"HODGES, SHERRY M."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=26,26,1339637,ASSEMBLY 77,"MAIENSCHEIN, BRIAN"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=26,26,,ASSEMBLY 77,"HERNANDEZ JR., RUBEN D. ""RJ"""
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=26,26,1314678,ASSEMBLY 78,"ATKINS, TONI G."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=26,26,1281914,ASSEMBLY 78,"DENNEY, RALPH"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=26,26,1343974,ASSEMBLY 79,"ENGLAND, MARY"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=26,26,1342820,ASSEMBLY 79,"WEBER, SHIRLEY"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=26,26,1315742,ASSEMBLY 80,"HUESO, BEN"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=26,26,1305524,ASSEMBLY 80,"ROACH, DERRICK"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=99,99,1238644,STATE SENATE 21,"RUNNER, SHARON"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=74,74,1354836,STATE SENATE 40,"GASTELUM, HECTOR"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=74,74,1315742,STATE SENATE 40,"HUESO, BEN"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=74,74,,STATE SENATE 40,"NEVENIC, ANNA"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=39,39,1004371,STATE SENATE 24,"GALLEGOS, MARTIN"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=39,39,1005525,STATE SENATE 24,"ROMERO, GLORIA"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=39,39,,STATE SENATE 24,"HOUSE, VINCENT F."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=39,39,,STATE SENATE 24,"SWINNEY, CARL M. ""MARTY"""
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=132,132,1396973,ASSEMBLY 51,"CARRILLO, WENDY"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=132,132,1328641,ASSEMBLY 51,"LOPEZ, LUIS"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=76,76,1356609,STATE SENATE 16,"MIRANDA, PAULINA M."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=76,76,1356259,STATE SENATE 16,"PEREZ, LETICIA"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=76,76,1356788,STATE SENATE 16,"RAMIREZ, FRANCISCO"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=76,76,1356182,STATE SENATE 16,"VIDAK, JAMES ANDREW"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=76,76,,STATE SENATE 16,"ARIF, MOHAMMAD"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=146,146,1397786,STATE SENATE 33,"AUSTIN, AL"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=146,146,1414761,STATE SENATE 33,"DIAZ, DENISE"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=146,146,1325824,STATE SENATE 33,"FLORES-GIBSON, MARTHA"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=146,146,1416398,STATE SENATE 33,"GARCIA, CHRIS"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=146,146,1414678,STATE SENATE 33,"GONZALEZ, LENA"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=146,146,1346411,STATE SENATE 33,"GUERRERO, JACK M."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=146,146,1407912,STATE SENATE 33,"QUINTANA, ANA MARIA"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=146,146,1343684,STATE SENATE 33,"SALEH, ALI"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=146,146,1398492,STATE SENATE 33,"SOLACHE, JOSE L."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=146,146,1395012,STATE SENATE 33,"VASQUEZ-WILSON, LETICIA"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=146,146,,STATE SENATE 33,"CARES, THOMAS J."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=146,146,,STATE SENATE 33,"FLORES, JULIO CESAR"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=3,3,1000775,GOVERNOR,"DAVIS, GRAY"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=3,3,1236599,GOVERNOR,"JESSON, NICK"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=3,3,1001285,GOVERNOR,"JONES, BILL"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=3,3,1236522,GOVERNOR,"RIORDAN, RICHARD"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=3,3,1233558,GOVERNOR,"SIMON JR., WILLIAM E."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=3,3,,GOVERNOR,"ADAM, IRIS"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=3,3,,GOVERNOR,"BALL, DANNEY"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=3,3,,GOVERNOR,"BOYD, MOSEMARIE D"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=3,3,,GOVERNOR,"BUKEWIHGE, EDIE"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=3,3,,GOVERNOR,"CHAVEZ, ANSELMO A."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=3,3,,GOVERNOR,"COPELAND, GARY DAVID"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=3,3,,GOVERNOR,"DIMOV, JIM M."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=3,3,,GOVERNOR,"GULKE, REINHOLD"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=3,3,,GOVERNOR,"PINEDA JR., CHARLES"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=3,3,1004150,LIEUTENANT GOVERNOR,"BUSTAMANTE, CRUZ M."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=3,3,1004237,LIEUTENANT GOVERNOR,"MC PHERSON, BRUCE"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=3,3,,LIEUTENANT GOVERNOR,"HANNOSH, PAUL J."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=3,3,,LIEUTENANT GOVERNOR,"KING, JIM"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=3,3,,LIEUTENANT GOVERNOR,"MICHAELS, ELLIE"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=3,3,,LIEUTENANT GOVERNOR,"PRZYBYLAK, KALEE"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=3,3,,LIEUTENANT GOVERNOR,"WARREN, DONNA J."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=3,3,,LIEUTENANT GOVERNOR,"WRIGHT, PAT"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=3,3,1005473,SECRETARY OF STATE,"ALIOTO-PIER, MICHELA"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=3,3,1000175,SECRETARY OF STATE,"EU, MARCH FONG"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=3,3,1004443,SECRETARY OF STATE,"OLBERG, KEITH R."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=3,3,1004818,SECRETARY OF STATE,"SHELLEY, KEVIN"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=3,3,,SECRETARY OF STATE,"ALLISON, LOUISE M."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=3,3,,SECRETARY OF STATE,"HENLEY, CARL Q."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=3,3,,SECRETARY OF STATE,"LIGHTFOOT, GAIL K."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=3,3,,SECRETARY OF STATE,"MARR, BARBARA JEAN"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=3,3,,SECRETARY OF STATE,"NOONAN, EDWARD C."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=3,3,,SECRETARY OF STATE,"O'BRIEN, SHAWN CASEY"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=3,3,,SECRETARY OF STATE,"SCHAEFER, MIKE"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=3,3,,SECRETARY OF STATE,"SHARPE-GEISLER, VALLI"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=3,3,,SECRETARY OF STATE,"SHOUP, LAURENCE H."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=3,3,1003626,CONTROLLER,"ANDAL, DEAN"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=3,3,1240106,CONTROLLER,"BEECHAM, NANCY LEE"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=3,3,1001372,CONTROLLER,"KLEHS, JOHAN"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=3,3,1001573,CONTROLLER,"MC CLINTOCK, THOMAS"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=3,3,1230848,CONTROLLER,"WESTLY, STEVE"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=3,3,,CONTROLLER,"AGUIRRE, CARLOS"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=3,3,,CONTROLLER,"BLANCO, DAVID DELANO"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=3,3,,CONTROLLER,"HUME, WILLIAM SNOW"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=3,3,,CONTROLLER,"VANCE, ERNEST F."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=3,3,,CONTROLLER,"WELLS, LAURA"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=3,3,1004467,TREASURER,"ANGELIDES, PHIL"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=3,3,1325714,TREASURER,"CONLON, GREG"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=3,3,1240291,TREASURER,"TOMAN, MARY A."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=3,3,,TREASURER,"JOHNSON, NATHAN E."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=3,3,,TREASURER,"ROSENMEIER, JEANNE-MARIE"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=3,3,,TREASURER,"SMITHSON, MARIAN V."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=3,3,,TREASURER,"VALENTINE, SYLVIA ESTHER"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=3,3,1004825,ATTORNEY GENERAL,"ACKERMAN, RICHARD"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=3,3,1000654,ATTORNEY GENERAL,"LOCKYER, BILL"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=3,3,,ATTORNEY GENERAL,"KUWATCH, EDWARD J."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=3,3,,ATTORNEY GENERAL,"MOWRER, GLEN FREEMAN"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=3,3,,ATTORNEY GENERAL,"SCHMIER, MICHAEL K."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=3,3,,ATTORNEY GENERAL,"TEMPLIN, DIANE BEALL"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=3,3,1004684,SUPERINTENDENT OF PUBLIC INSTRUCTION,"LEACH, LYNNE C."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=3,3,1001286,SUPERINTENDENT OF PUBLIC INSTRUCTION,"O'CONNELL, JACK"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=3,3,1238941,SUPERINTENDENT OF PUBLIC INSTRUCTION,"SMITH, KATHERINE H."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=3,3,,SUPERINTENDENT OF PUBLIC INSTRUCTION,"TAYLOR, JOE"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=3,3,1240141,INSURANCE COMMISSIONER,"BANNISTER, WESLEY M."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=3,3,1005220,INSURANCE COMMISSIONER,"CALDERON, THOMAS M."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=3,3,1000842,INSURANCE COMMISSIONER,"GARAMENDI, JOHN"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=3,3,1240246,INSURANCE COMMISSIONER,"MENDOZA, GARY S."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=3,3,1003579,INSURANCE COMMISSIONER,"UMBERG, THOMAS J."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=3,3,1237968,INSURANCE COMMISSIONER,"WINSLOW, WILLIAM L."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=3,3,,INSURANCE COMMISSIONER,"CALDERON JR., RAUL"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=3,3,,INSURANCE COMMISSIONER,"KLEIN, STEVEN"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=3,3,,INSURANCE COMMISSIONER,"OGDEN, DALE F."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=3,3,,INSURANCE COMMISSIONER,"SHEIDLOWER, DAVID I."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=3,3,,INSURANCE COMMISSIONER,"STITCH, STEFAN ""STU"""
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=3,3,1005175,MEMBER BOARD OF EQUALIZATION 01,"MIGDEN, CAROLE"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=3,3,,MEMBER BOARD OF EQUALIZATION 01,"BENDICK, MARK S."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=3,3,,MEMBER BOARD OF EQUALIZATION 01,"BRIERLY, ELIZABETH C"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=3,3,,MEMBER BOARD OF EQUALIZATION 01,"WOODS, MAX"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=3,3,1000000,MEMBER BOARD OF EQUALIZATION 02,"LEONARD, BILL"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=3,3,,MEMBER BOARD OF EQUALIZATION 02,"ANGELO, NORMAN"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=3,3,,MEMBER BOARD OF EQUALIZATION 02,"COSTA, EDWARD J."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=3,3,,MEMBER BOARD OF EQUALIZATION 02,"SANTOS, TOM Y."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=3,3,1002419,MEMBER BOARD OF EQUALIZATION 03,"PARRISH, CLAUDE"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=3,3,1240330,MEMBER BOARD OF EQUALIZATION 03,"PETRUZZO, STEPHEN M."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=3,3,,MEMBER BOARD OF EQUALIZATION 03,"BAKEER, EMAD J."
